Player1_Strategy,Player2_Strategy,Player1_Score,Player2_Score,Winner,Moves,Time_Seconds
DQN,Minimax Alpha-Beta,31,17,Player1,22,0.085
Minimax Alpha-Beta,DQN,15,33,Player2,19,0.977
Minimax Alpha-Beta,DQN,31,17,Player1,38,0.4
Minimax Alpha-Beta,DQN,15,33,Player2,20,0.248
Minimax Alpha-Beta,DQN,17,31,Player2,20,0.245
Minimax Alpha-Beta,DQN,32,16,Player1,30,0.258
Minimax Alpha-Beta,DQN,33,15,Player1,35,0.303
Minimax Alpha-Beta,DQN,15,33,Player2,19,0.223
Minimax Alpha-Beta,DQN,23,25,Player2,24,0.211
Minimax Alpha-Beta,DQN,32,16,Player1,30,0.25
Minimax Alpha-Beta,DQN,35,13,Player1,36,0.272
Minimax Alpha-Beta,DQN,32,16,Player1,30,0.205
Minimax Alpha-Beta,DQN,26,22,Player1,48,0.329
Minimax Alpha-Beta,DQN,36,12,Player1,40,0.37
Minimax Alpha-Beta,DQN,34,14,Player1,33,0.264
Minimax Alpha-Beta,DQN,28,20,Player1,26,0.247
Minimax Alpha-Beta,DQN,32,16,Player1,38,0.257
Minimax Alpha-Beta,DQN,15,33,Player2,21,0.154
Minimax Alpha-Beta,DQN,31,17,Player1,32,0.221
Minimax Alpha-Beta,DQN,15,33,Player2,21,0.175
Minimax Alpha-Beta,DQN,36,12,Player1,40,0.327
Minimax Alpha-Beta,DQN,38,10,Player1,43,0.353
Minimax Alpha-Beta,DQN,15,33,Player2,21,0.148
Minimax Alpha-Beta,DQN,32,16,Player1,30,0.194
Minimax Alpha-Beta,DQN,32,16,Player1,30,0.161
Minimax Alpha-Beta,DQN,22,26,Player2,34,0.226
Minimax Alpha-Beta,DQN,34,14,Player1,33,0.197
Minimax Alpha-Beta,DQN,15,33,Player2,21,0.133
Minimax Alpha-Beta,DQN,28,20,Player1,25,0.186
Minimax Alpha-Beta,DQN,34,14,Player1,25,0.161
Minimax Alpha-Beta,DQN,28,20,Player1,26,0.164
Minimax Alpha-Beta,DQN,32,16,Player1,30,0.175
Minimax Alpha-Beta,DQN,32,16,Player1,30,0.191
Minimax Alpha-Beta,DQN,32,16,Player1,30,0.166
Minimax Alpha-Beta,DQN,31,17,Player1,45,0.277
Minimax Alpha-Beta,DQN,15,33,Player2,21,0.118
Minimax Alpha-Beta,DQN,28,20,Player1,26,0.18
Minimax Alpha-Beta,DQN,36,12,Player1,40,0.298
Minimax Alpha-Beta,DQN,36,12,Player1,40,0.279
Minimax Alpha-Beta,DQN,36,12,Player1,36,0.175
Minimax Alpha-Beta,DQN,32,16,Player1,30,0.156
Minimax Alpha-Beta,DQN,34,14,Player1,33,0.205
Minimax Alpha-Beta,DQN,23,25,Player2,24,0.164
Minimax Alpha-Beta,DQN,37,11,Player1,36,0.162
Minimax Alpha-Beta,DQN,24,24,Draw,39,0.202
Minimax Alpha-Beta,DQN,32,16,Player1,30,0.147
Minimax Alpha-Beta,DQN,31,17,Player1,34,0.206
Minimax Alpha-Beta,DQN,29,19,Player1,30,0.189
Minimax Alpha-Beta,DQN,32,16,Player1,30,0.133
Minimax Alpha-Beta,DQN,32,16,Player1,38,0.195
Minimax Alpha-Beta,DQN,32,16,Player1,30,0.177
DQN,Advanced Heuristic,15,33,Player2,42,1.588
DQN,Advanced Heuristic,15,33,Player2,39,1.383
DQN,Advanced Heuristic,21,27,Player2,18,0.505
DQN,Advanced Heuristic,24,24,Draw,35,0.731
DQN,Advanced Heuristic,9,39,Player2,20,0.55
DQN,Advanced Heuristic,16,32,Player2,36,1.408
DQN,Advanced Heuristic,27,21,Player1,43,0.541
DQN,Advanced Heuristic,25,23,Player1,51,0.534
DQN,Advanced Heuristic,25,23,Player1,51,0.536
DQN,Advanced Heuristic,24,24,Draw,35,0.595
DQN,Advanced Heuristic,27,21,Player1,42,0.469
DQN,Advanced Heuristic,25,23,Player1,51,0.492
DQN,Advanced Heuristic,32,16,Player1,34,0.419
DQN,Advanced Heuristic,32,16,Player1,34,0.441
DQN,Advanced Heuristic,25,23,Player1,51,0.462
DQN,Advanced Heuristic,14,34,Player2,47,1.045
DQN,Advanced Heuristic,18,30,Player2,41,0.402
DQN,Advanced Heuristic,19,29,Player2,47,0.439
DQN,Advanced Heuristic,14,34,Player2,43,0.742
DQN,Advanced Heuristic,18,30,Player2,41,0.404
DQN,Advanced Heuristic,16,32,Player2,53,0.683
DQN,Advanced Heuristic,32,16,Player1,34,0.385
