Player1_Strategy,Player2_Strategy,Player1_Score,Player2_Score,Winner,Moves,Time_Seconds
Simple Minimax,A3C,33,15,Player1,34,10.66
Simple Minimax,A3C,28,20,Player1,21,7.533
Simple Minimax,A3C,40,8,Player1,29,8.948
Simple Minimax,A3C,36,12,Player1,33,10.33
Simple Minimax,A3C,30,18,Player1,33,9.674
Simple Minimax,A3C,34,14,Player1,26,8.459
Simple Minimax,A3C,28,20,Player1,25,7.798
Simple Minimax,A3C,29,19,Player1,17,6.63
Simple Minimax,A3C,20,28,Player2,44,12.354
Simple Minimax,A3C,22,26,Player2,31,10.45
Simple Minimax,A3C,29,19,Player1,30,9.807
Simple Minimax,A3C,20,28,Player2,24,8.401
Simple Minimax,A3C,31,17,Player1,26,9.116
Simple Minimax,A3C,36,12,Player1,27,8.911
Simple Minimax,A3C,29,19,Player1,25,6.341
Simple Minimax,A3C,30,18,Player1,43,12.601
Simple Minimax,A3C,34,14,Player1,26,8.448
Simple Minimax,A3C,26,22,Player1,52,15.8
A3C,Minimax Alpha-Beta,17,31,Player2,36,8.079
A3C,Minimax Alpha-Beta,14,34,Player2,32,7.381
A3C,Minimax Alpha-Beta,24,24,Draw,29,7.987
A3C,Minimax Alpha-Beta,12,36,Player2,42,8.611
A3C,Minimax Alpha-Beta,21,27,Player2,39,11.275
A3C,Minimax Alpha-Beta,15,33,Player2,30,7.35
Simple Minimax,A3C,32,16,Player1,31,9.294
Simple Minimax,A3C,11,37,Player2,23,7.706
Simple Minimax,A3C,25,23,Player1,45,13.925
Simple Minimax,A3C,36,12,Player1,34,11.258
Simple Minimax,A3C,31,17,Player1,26,8.621
Simple Minimax,A3C,28,20,Player1,27,9.59
Simple Minimax,A3C,21,27,Player2,30,9.15
Simple Minimax,A3C,20,28,Player2,53,16.269
Simple Minimax,A3C,21,27,Player2,33,11.369
Simple Minimax,A3C,30,18,Player1,28,8.508
Simple Minimax,A3C,32,16,Player1,19,6.842
Simple Minimax,A3C,26,22,Player1,35,9.614
A3C,Minimax Alpha-Beta,16,32,Player2,36,8.083
A3C,Minimax Alpha-Beta,23,25,Player2,35,7.601
A3C,Minimax Alpha-Beta,13,35,Player2,37,8.472
A3C,Minimax Alpha-Beta,17,31,Player2,47,12.343
A3C,Minimax Alpha-Beta,29,19,Player1,27,6.903
A3C,Minimax Alpha-Beta,12,36,Player2,37,8.783
Simple Minimax,A3C,26,22,Player1,40,11.643
Simple Minimax,A3C,30,18,Player1,26,9.209
Simple Minimax,A3C,27,21,Player1,25,8.517
Simple Minimax,A3C,33,15,Player1,21,7.397
Simple Minimax,A3C,24,24,Draw,47,15.878
Simple Minimax,A3C,25,23,Player1,42,12.4
